name,ra,dec,redshift,nH,r500,r500+-,Tx500,Tx500-,Tx500+,Lx500_0.5-2.0,Lx500_0.5-2.0-,Lx500_0.5-2.0+,Lx500_0.01-100.0,Lx500_0.01-100.0-,Lx500_0.01-100.0+,Tx500ce,Tx500ce-,Tx500ce+,Lx500ce_0.5-2.0,Lx500ce_0.5-2.0-,Lx500ce_0.5-2.0+,Lx500ce_0.01-100.0,Lx500ce_0.01-100.0-,Lx500ce_0.01-100.0+
DESY3RM-344391,354.867199510803,-52.6557477010302,0.23408419,,,,,,,,,,,,,,,,,,,,,
DESY3RM-344482,30.1491326150929,-5.25786650657289,0.22812544,,,,,,,,,,,,,,,,,,,,,
DESY3RM-344616,8.93643161269127,-27.4993119125567,0.25357065,0.0129,497.33344919933177,37.26864902429236,1.534448238,0.1776532179999999,0.1584293139999999,1.268533406e+43,1.52625928258056e+42,1.69139759223925e+42,2.588577149e+43,4.46265770733508e+42,3.8949253966111503e+42,1.457528086,0.2094316039999999,0.206178146,9.173485698000001e+42,1.64459991285822e+42,1.61279371661395e+42,1.8418019340000002e+43,3.0183780587266503e+42,3.64677165236533e+42
DESY3RM-344673,37.4692682971,-5.18307128632409,0.20623654,0.0238,460.35504412426485,21.311055894522383,1.575097012,0.174735966,0.1878133389999998,5.430826805e+42,9.9676405545082e+41,6.403941675046301e+41,1.1206261620000002e+43,1.73611685973168e+42,1.88996897297684e+42,0.0430130313,0.0073918516499999,0.00147048614,9.287333921e+38,9.287333921e+38,2.5453370053245e+41,2.992939777e+43,2.992939777e+43,9.59846533089998e+45
DESY3RM-344928,354.238964652026,-53.4080939170517,0.27413732,,,,,,,,,,,,,,,,,,,,,
DESY3RM-345299,84.5876770597224,-20.7167153578599,0.25701618,,,,,,,,,,,,,,,,,,,,,
DESY3RM-345372,54.4592694413901,-35.3031073364599,0.25300786,,,,,,,,,,,,,,,,,,,,,
DESY3RM-345409,351.72405020128,-2.0371378868001,0.16573891,0.0449,899.3502049947087,365.23829398078857,0.5509044141,0.2900167657,0.2819965606,6.453949265000001e+40,6.453949265000001e+40,4.047763909407151e+42,1.005279665e+41,1.005279665e+41,5.870111283418871e+42,,,,,,,,,
DESY3RM-345413,30.73981196935,-5.65069952520054,0.2516303,0.021,357.3882425209469,65.19877171957205,1.375526,0.212597348,0.8446236989999998,1.439771317e+42,1.439771317e+42,2.5784283673088704e+42,3.040468816e+42,3.040468816e+42,5.46043848842272e+42,0.7240500481,0.3834935336999999,3.2653468029,6.060012950000001e+37,6.060012950000001e+37,8.075578152978801e+41,9.456740637000001e+37,9.456740637000001e+37,1.2708708452913202e+42
DESY3RM-345608,25.4630490921337,-0.452682337387108,0.22873515,,,,,,,,,,,,,,,,,,,,,
DESY3RM-345865,37.8190489164355,-4.06516173694337,0.2237597,,,,,,,,,,,,,,,,,,,,,
DESY3RM-346082,76.669190746838,-28.4585799553885,0.28796205,,,,,,,,,,,,,,,,,,,,,
DESY3RM-346399,38.1422518337005,-5.38550467514702,0.2621834,0.0216,599.9835449690904,97.09729592106973,0.1075411053,0.04894658279,0.0498469743999999,3.701405173e+41,3.701405173e+41,8.8918975744916e+41,1.6482554460000004e+43,1.6482554460000004e+43,2.7256832968253823e+43,0.09035542879,0.03244923649,0.04976048151,1.924179603e+38,1.924179603e+38,2.9245589290044487e+43,1.9344482330000002e+40,1.9344482330000002e+40,2.419967281003213e+45
DESY3RM-346525,348.937397186066,-56.2191480611736,0.25111774,,,,,,,,,,,,,,,,,,,,,
DESY3RM-346586,69.7577647661187,-45.6205196725836,0.23990373,,,,,,,,,,,,,,,,,,,,,
DESY3RM-346727,11.2644308945759,-1.65997510194073,0.23744883,0.0275,360.8127192412587,33.83995723416829,1.018843307,0.219283089,0.2888036419999999,1.82200953e+42,1.82200953e+42,-3.1633596359899006e+41,3.37920361e+42,3.37920361e+42,-9.932988236366e+40,1.169160312,0.3647022222,0.385588756,1.695537276e+42,1.695537276e+42,-1.695537276e+42,3.326433984e+42,3.326433984e+42,-2.0605469043437904e+42
DESY3RM-346996,30.5791010717735,-6.98897963331696,0.23382755,0.02,456.12414304531274,24.085852368735523,1.281348603,0.095883106,0.0797741419999999,5.443880496000001e+42,7.1993899231696e+41,6.7052240745377e+41,1.03453741e+43,1.84283188787629e+42,1.60639888048517e+42,1.617605957,0.178841886,0.2824137969999998,4.6790781080000006e+42,9.9963708802409e+41,5.2626660792141e+41,9.688971054000002e+42,1.89192967571117e+42,1.9504179836648004e+42
DESY3RM-347034,312.877885564999,-52.9312829472514,0.22733276,,,,,,,,,,,,,,,,,,,,,
DESY3RM-347722,355.523376480573,-54.048554549709,0.19416545,,,,,,,,,,,,,,,,,,,,,
DESY3RM-348431,323.913401309635,-1.18541249324888,0.23064515,,,,,,,,,,,,,,,,,,,,,
DESY3RM-348760,34.5480243764269,-3.35745761539409,0.25718203,,,,,,,,,,,,,,,,,,,,,
DESY3RM-350048,37.2363585606974,-5.08985244227958,0.24625453,,,,,,,,,,,,,,,,,,,,,
DESY3RM-350522,28.619894741169,-48.5300968719626,0.29975006,,,,,,,,,,,,,,,,,,,,,
DESY3RM-351481,342.765683560312,1.22680289607568,0.21629053,,,,,,,,,,,,,,,,,,,,,
DESY3RM-351981,39.3945163976542,-52.2351078611818,0.28592262,0.0264,314.35100751723377,43.29115308466953,0.2068341122,0.0572560175,0.1009606649,2.8554324960000005e+24,2.8554324960000005e+24,-2.8554324960000005e+24,8.831763710000001e+24,8.831763710000001e+24,-8.831763710000001e+24,0.193664182,0.0527384894999999,0.1116322025,1.386966933e+18,1.386966933e+18,-1.386966933e+18,4.978239356000001e+18,4.978239356000001e+18,-4.978239356000001e+18
DESY3RM-352290,324.313909075583,-60.6191204908734,0.11392915,0.029,593.8922091944806,17.990795609790645,0.3035934098,0.0053034069999999,0.0054760114999999,1.5287797830000001e+43,3.837792504183701e+41,4.1837220686866004e+41,3.1649920640000006e+43,9.778036807653902e+41,8.308095266684802e+41,1.860097151,0.0661316519999999,0.065152694,1.7842359740000001e+43,4.1881430308098005e+41,4.7035524077898e+41,3.9103137610000003e+43,1.6181522419659802e+42,9.2625767179189e+41
DESY3RM-352326,15.9955841515474,-0.178230697637185,0.27469254,,,,,,,,,,,,,,,,,,,,,
DESY3RM-352415,32.7148826883012,-3.97184969915564,0.2617918,,,,,,,,,,,,,,,,,,,,,
DESY3RM-352591,40.5810274973226,-28.8112922113196,0.29043323,,,,,,,,,,,,,,,,,,,,,
DESY3RM-352677,14.3304123725965,-27.425734555483,0.29804432,,,,,,,,,,,,,,,,,,,,,
DESY3RM-352720,356.365015513658,-42.5214067705765,0.24247432,,,,,,,,,,,,,,,,,,,,,
DESY3RM-352871,54.8597293339396,-34.864852919711,0.11261007,,,,,,,,,,,,,,,,,,,,,
DESY3RM-352933,351.402553538524,-52.9570687143571,0.173653,,,,,,,,,,,,,,,,,,,,,
DESY3RM-353706,51.1100889504655,-49.4743143177059,0.26670262,0.0113,525.3335033404602,215.1941485542113,0.6852136094,0.1591752592999999,0.2979119629,2.930919726e+42,2.71552875610896e+42,4.1204276486477006e+41,4.932822358e+42,2.47622637947581e+42,2.20945514408879e+42,1.721497539,1.3587837438,2.341760051,2.09706996e+42,2.09706996e+42,1.59673514661639e+42,4.7515107490000006e+42,3.5825482868114004e+42,6.139704225762921e+42
DESY3RM-353963,33.0844375732129,-24.5709275780225,0.25673983,,,,,,,,,,,,,,,,,,,,,
DESY3RM-354166,8.59922360622381,-1.96317125235043,0.22348388,,,,,,,,,,,,,,,,,,,,,
DESY3RM-354635,59.9255020142012,-54.8636427100568,0.19394054,,,,,,,,,,,,,,,,,,,,,
DESY3RM-354660,58.2111181498512,-54.836893897809,0.18813205,0.0121,481.93292041501275,28.19940898150498,0.2539278604,0.0328179837999999,0.0415773891,7.950973039e+41,5.2556456168409e+41,4.4800798410488e+41,1.907339272e+42,7.397397794744e+41,1.3028883253139501e+42,0.2548691411,0.0322135200999999,0.0399635473,7.715734226e+41,3.9466133294133e+41,4.452963441685601e+41,1.841855512e+42,1.05292830362186e+42,9.6647065888104e+41
DESY3RM-354760,81.378348039833,-31.4024583529513,0.14739126,,,,,,,,,,,,,,,,,,,,,
DESY3RM-355224,354.757315560112,-54.0268977801098,0.23876132,,,,,,,,,,,,,,,,,,,,,
DESY3RM-355298,26.4533838418539,0.175113334753703,0.28990722,,,,,,,,,,,,,,,,,,,,,
DESY3RM-355802,1.1480118807003,2.03134848221995,0.24930394,,,,,,,,,,,,,,,,,,,,,
DESY3RM-355962,61.3445804643525,-43.6375744525029,0.14434129,,,,,,,,,,,,,,,,,,,,,
DESY3RM-356471,38.6485182544759,-43.9204380777693,0.16833709,,,,,,,,,,,,,,,,,,,,,
DESY3RM-356664,354.010407369743,-54.9001355220148,0.2593454,,,,,,,,,,,,,,,,,,,,,
DESY3RM-357041,14.403977700787,-0.152289131985086,0.2752203,,,,,,,,,,,,,,,,,,,,,
DESY3RM-357480,31.2382863757683,-2.76187437618217,0.28082806,,,,,,,,,,,,,,,,,,,,,
DESY3RM-358077,17.9922565753921,0.164908519293192,0.2737482,,,,,,,,,,,,,,,,,,,,,
DESY3RM-358252,53.2645781570775,-49.8366585180315,0.12972957,,,,,,,,,,,,,,,,,,,,,
DESY3RM-358446,303.496479500964,-57.0497259804811,0.11508329,0.0414,202.21039906384738,19.297129069325365,0.310761767,0.0523255565,0.4149095727999999,2.0697335610000003e+41,2.0697335610000003e+41,-2.0697335610000003e+41,4.193567945e+41,4.193567945e+41,-4.193567945e+41,0.3009160019,0.0458155429,0.3403547137,2.1108047120000005e+41,2.1108047120000005e+41,-2.1108047120000005e+41,4.391376767e+41,4.391376767e+41,-4.391376767e+41
DESY3RM-358553,322.597831038185,0.778443405871948,0.17181866,,,,,,,,,,,,,,,,,,,,,
DESY3RM-359273,42.8767241238733,-0.336322562421275,0.1310668,,,,,,,,,,,,,,,,,,,,,
DESY3RM-359364,19.9813292533027,-34.0518839611625,0.2920309,,,,,,,,,,,,,,,,,,,,,
DESY3RM-359477,21.3568368205831,-0.133402857902699,0.2655413,,,,,,,,,,,,,,,,,,,,,
DESY3RM-360933,358.432430278363,-37.5912643438372,0.25350255,,,,,,,,,,,,,,,,,,,,,
DESY3RM-361014,354.562406994192,-56.2466670791062,0.26326624,,,,,,,,,,,,,,,,,,,,,
DESY3RM-361516,35.4056576832612,-4.44239789262488,0.26219535,,,,,,,,,,,,,,,,,,,,,
DESY3RM-361617,72.5182913718761,-44.4608658237407,0.27382195,,,,,,,,,,,,,,,,,,,,,
DESY3RM-361734,32.2763992313752,-4.48793595372301,0.25247738,,,,,,,,,,,,,,,,,,,,,
DESY3RM-361795,55.9289748715994,-54.8385867899833,0.2675465,,,,,,,,,,,,,,,,,,,,,
DESY3RM-362775,37.5228593758816,-5.68317032650614,0.18932106,,,,,,,,,,,,,,,,,,,,,
DESY3RM-362998,356.668064317442,-2.18403084975877,0.23403572,0.0336,536.1670197393365,98.33658065761593,1.722129708,0.5510815069999999,-1.722129708,1.805138445e+42,1.805138445e+42,2.2225962239422302e+42,4.089171578e+42,3.9937037737674904e+42,1.022086196154131e+43,1.731576103,0.6246994080000001,-1.731576103,2.244303724e+37,2.2443037240000007e+37,1.2002328000470098e+46,4.767109889000001e+37,4.767109889000001e+37,3.1671470609848304e+46
DESY3RM-364533,352.7795272363,-53.7333998008897,0.24122559,,,,,,,,,,,,,,,,,,,,,
DESY3RM-364678,14.8178377428183,-0.266611172720909,0.27864987,,,,,,,,,,,,,,,,,,,,,
DESY3RM-364925,34.1053944132234,-7.2716293137765,0.2530588,,,,,,,,,,,,,,,,,,,,,
DESY3RM-365307,51.5893696837124,-15.3120582977589,0.26402953,0.0407,211.42295881441936,121.06264544393619,0.3476796088,0.3476796088,1.2313265722,9.822443194e+41,9.822443194e+41,-9.822443194e+41,2.3915285360000002e+42,2.3915285360000002e+42,4.909594803430147e+43,0.4264184709,0.4264184709,1.1491919461,9.206544579e+41,9.206544579e+41,-9.206544579e+41,1.8478253560000002e+42,1.8478253560000002e+42,2.9847878951008605e+43
DESY3RM-365442,38.4355009465071,-4.93642317557049,0.2921357,,,,,,,,,,,,,,,,,,,,,
DESY3RM-365565,29.8296934492282,-1.87452243121526,0.2446377,,,,,,,,,,,,,,,,,,,,,
DESY3RM-365568,354.356686888405,-55.2305604782519,0.28957435,,,,,,,,,,,,,,,,,,,,,
DESY3RM-366148,323.660235703509,-48.9761802856436,0.19971487,,,,,,,,,,,,,,,,,,,,,
DESY3RM-366261,51.2233157655099,-29.2600722091836,0.18751998,,,,,,,,,,,,,,,,,,,,,
DESY3RM-366529,316.29324771972,-52.6831205811808,0.25281098,0.0267,1191.9949676267724,455.77495395193984,0.7207242886,0.2658337466,0.1908495287999999,6.466786757e+42,2.3757036213290302e+42,1.2639492245909302e+42,1.008003393e+43,2.28999232182831e+42,2.75896140806665e+42,0.03002992651,0.00573193994,0.0053035320799999,1.8242642860000003e+42,1.8242642860000003e+42,-1.73027633994423e+42,1.66129237e+48,1.66129237e+48,-8.796197326716147e+47
DESY3RM-366592,18.3152515585818,-61.6368030035433,0.2627239,,,,,,,,,,,,,,,,,,,,,
DESY3RM-366893,18.9265239130802,-0.170896321165324,0.29430056,,,,,,,,,,,,,,,,,,,,,
DESY3RM-367908,305.116464393554,-63.3249168195041,0.20997761,,,,,,,,,,,,,,,,,,,,,
DESY3RM-367944,323.916525622965,-57.5066957536516,0.2953271,,,,,,,,,,,,,,,,,,,,,
DESY3RM-368269,15.5858455349408,-21.7336389948099,0.2791441,,,,,,,,,,,,,,,,,,,,,
DESY3RM-368401,34.4201190080016,-47.6874120204852,0.21890779,,,,,,,,,,,,,,,,,,,,,
DESY3RM-368413,33.6577094202645,-3.69763787938516,0.16972277,0.0213,228.89358662596484,35.440424995832565,0.5437903462,0.1432199270999999,0.1673800767,9.265840486000001e+51,9.265840486000001e+51,6.940889849822682e+56,1.4451398390000002e+52,1.4451398390000002e+52,1.556874754562204e+57,0.5446424814,0.1355989403,0.1676060166999999,1.1564234570000003e+41,1.1564234570000003e+41,8.852867180289787e+44,1.803531633e+41,1.803531633e+41,2.0087854421732006e+45
DESY3RM-368539,8.93148635012068,-27.6343741671209,0.25348386,0.0133,430.2619499693782,44.33672334466007,2.325313909,0.397906735,0.8079814129999998,1.199694453e+43,1.5650119129945602e+42,2.7831672952676702e+42,2.81319917e+43,5.22777986515705e+42,8.49762910390398e+42,2.307278428,0.4076008399999999,0.8610791149999999,1.1049031320000001e+43,1.8612014591790802e+42,2.96540533170433e+42,2.5839082770000003e+43,3.83808414115781e+42,7.422848099445551e+42
DESY3RM-368769,17.1636144187056,-46.2786061929896,0.20225948,,,,,,,,,,,,,,,,,,,,,
DESY3RM-368809,5.28293987046001,-2.06058601882247,0.10110727,,,,,,,,,,,,,,,,,,,,,
DESY3RM-369152,1.27523593925915,-34.7361877431041,0.2822052,,,,,,,,,,,,,,,,,,,,,
DESY3RM-369308,92.5236516337459,-35.980982942926,0.2504548,,,,,,,,,,,,,,,,,,,,,
DESY3RM-369423,329.988076531403,1.34693459401854,0.2191158,,,,,,,,,,,,,,,,,,,,,
DESY3RM-369873,35.2666611420044,-5.09909576646551,0.27340868,0.0201,384.0310709329809,22.524371356459667,2.495934846,0.606453591,0.8456014990000003,4.2020584260000005e+42,7.6970329647737e+41,9.4931555044478e+41,1.010469886e+43,1.8665477710971702e+42,2.68568967972685e+42,0.9072639282,0.112900235,0.0795680704,4.1904045490000006e+42,8.610322551762401e+41,5.845095512139701e+41,6.920363948e+42,1.45491751036372e+42,1.4396868224154402e+42
DESY3RM-370109,39.8364453681187,-52.2858758402846,0.26805046,0.0279,240.27819307701404,32.48069185558073,0.388268351,0.0707276722,0.1263692673999999,7.679546722000001e+41,7.679546722000001e+41,-7.679546722000001e+41,1.3173273240000001e+42,1.3173273240000001e+42,-1.3173273240000001e+42,0.3534122457,0.0646553097,0.1184884730999999,8.304534249000001e+41,8.304534249000001e+41,-8.304534249000001e+41,1.488920716e+42,1.488920716e+42,-1.488920716e+42
DESY3RM-370119,78.02067310483,-51.3184760866633,0.2905662,,,,,,,,,,,,,,,,,,,,,
DESY3RM-370557,24.5508541704692,-13.1107149548043,0.2793926,0.0152,362.0292597288131,46.31034433772434,0.2841501774,0.0753245642999999,0.1770603568,1.90378773e+42,8.4960031825802e+41,3.0558482582850003e+41,3.944548189000001e+42,1.8328696315705803e+42,1.02714389471595e+42,0.2472031798,0.0731233350999999,0.1333673053,1.6179743850000002e+42,8.5943343264729e+41,6.9387240162669e+41,3.871204589e+42,1.62356249800181e+42,9.0475982049225e+41
DESY3RM-371026,19.1491461878604,0.0521054396087609,0.19130686,,,,,,,,,,,,,,,,,,,,,
DESY3RM-371602,20.9376989185352,-4.35876057500527,0.10404333,,,,,,,,,,,,,,,,,,,,,
DESY3RM-371605,1.53508360066103,-34.9460592606884,0.28303647,,,,,,,,,,,,,,,,,,,,,
DESY3RM-371981,352.912240686777,-53.9707310453189,0.29100236,,,,,,,,,,,,,,,,,,,,,
DESY3RM-372165,78.1432607573962,-32.6957874420729,0.26155704,0.0203,387.08427908477745,35.166339990848165,1.010440313,0.1524531493999998,0.131921473,2.6884086360000002e+42,5.0634865082070006e+41,7.0689231332384e+41,4.634911860000001e+42,1.36087490796872e+42,6.4369077273228005e+41,0.8920677601,0.127774281,0.2851429049,1.3893548890000001e+42,8.8581765141331e+41,4.0854290968161005e+41,2.2795074650000003e+42,1.4994746225447e+42,9.0651944391689e+41
DESY3RM-372756,31.1910577521838,-6.50021995296979,0.13815765,,,,,,,,,,,,,,,,,,,,,
DESY3RM-372782,29.9513380713381,-36.4262458420021,0.26755318,,,,,,,,,,,,,,,,,,,,,
DESY3RM-372932,61.5041789151495,-56.9659579028565,0.23357007,,,,,,,,,,,,,,,,,,,,,
DESY3RM-373031,354.610899526689,-55.3350365474097,0.2841867,,,,,,,,,,,,,,,,,,,,,
DESY3RM-373231,85.9928144825043,-35.8976047153954,0.29816082,,,,,,,,,,,,,,,,,,,,,
DESY3RM-374198,69.8027531230671,-21.8977445644428,0.18150996,,,,,,,,,,,,,,,,,,,,,
DESY3RM-375767,56.4381989750513,-41.4276928895763,0.23036824,,,,,,,,,,,,,,,,,,,,,
DESY3RM-375908,31.1479474485385,-58.4961238069027,0.17968711,0.0227,366.2389433354226,53.25954606576754,0.1373700855,0.0457211732099999,0.0617790457,3.730673106e+41,3.730673106e+41,4.801180259077001e+40,9.874807778e+42,9.874807778e+42,1.0789787861633224e+44,0.1367939134,0.0470570456299999,0.1084036298999999,3.501176265e+41,3.5011762649999004e+41,-2.0759334883644e+41,9.412884322e+42,9.412884322e+42,1.5096921780095427e+44
DESY3RM-376151,337.657803527866,-0.187567346805099,0.2995102,,,,,,,,,,,,,,,,,,,,,
DESY3RM-376342,351.349482335119,-52.2893816180274,0.20476997,0.0125,366.0908024982878,36.542690037779906,1.62465781,0.360276394,1.0659322759999998,5.1682338530000006e+41,5.168233852999901e+41,4.908760641142101e+41,1.0784026240000001e+42,1.0784026240000001e+42,1.0034287696707801e+42,1.529392797,0.268275824,0.6455388889999998,3.2804386590000005e+41,3.2804386590000005e+41,5.6746404618351004e+41,6.703509835000001e+41,6.703509835000001e+41,1.0821518077923201e+42
DESY3RM-377155,30.5540956562964,-4.50914009219256,0.29960722,0.0201,171.61760953687033,98.38213998718332,7.561399856,7.561399856,-7.561399856,7.158745372e+41,7.158745372e+41,1.34229704261214e+42,2.8679882510000006e+42,2.8679882510000006e+42,1.3840366563694822e+43,8.018821675,8.018821675,-8.018821675,7.349995721000001e+41,7.349995721000001e+41,1.1350188633521101e+42,3.0304513150000005e+42,3.0304513150000005e+42,1.45533725084809e+43
DESY3RM-377235,37.4986955388616,-6.28792479489245,0.25595894,0.0238,531.4012586497456,74.74884662860433,3.810802699,0.9122802759999996,1.7052718359999997,1.2379325530000001e+43,1.57731627147855e+42,1.3800653577885401e+42,3.5533381690000003e+43,8.87290113593526e+42,6.506698613993051e+42,3.686075191,0.849194894,1.7503859939999995,1.1763574080000002e+43,1.1623450179432202e+42,1.63104154420474e+42,3.3254985480000003e+43,8.54457431028306e+42,8.596379852401612e+42
DESY3RM-377397,323.89351264419,1.16351983278185,0.2092983,,,,,,,,,,,,,,,,,,,,,
DESY3RM-378628,357.593923691114,-53.7870355809413,0.25158206,,,,,,,,,,,,,,,,,,,,,
DESY3RM-378631,36.1138992309468,-10.5952469580379,0.26122788,,,,,,,,,,,,,,,,,,,,,
DESY3RM-378838,5.71431197685018,0.329026914303537,0.20671481,0.0255,946.5369434833507,246.26465775057008,1.995973988,0.4539809539999999,1.1794335859999998,6.000283135e+42,3.21253851632677e+42,3.58861908522425e+42,1.33826539e+43,1.0454634712861501e+43,7.19761021825474e+42,0.04452544693,0.0090299889599999,0.01260792738,2.5737168180000002e+42,2.5737168180000002e+42,3.1431450535733e+41,3.9559396180000004e+46,3.9559396180000004e+46,2.722478076258479e+45
DESY3RM-378966,33.7590557223811,-4.60863122899992,0.20526087,0.0185,176.02483366373863,23.675329524143244,1.493348985,0.2188179329999999,0.197762578,3.275200621e+42,1.1105240511592501e+42,1.05834571591283e+42,6.64191718e+42,1.78557401810465e+42,2.4540589223112103e+42,0.3253411975,0.0409109585999999,0.0869280241,1.583029955e+42,7.725346773062e+41,6.8920084460168e+41,3.013173327e+42,1.58645987172917e+42,1.62142993715738e+42
DESY3RM-380155,90.0790911726956,-50.2851524870957,0.22931986,,,,,,,,,,,,,,,,,,,,,
DESY3RM-380571,356.683555910269,1.02341137425591,0.27614602,,,,,,,,,,,,,,,,,,,,,
DESY3RM-380582,355.913912573869,0.457284398600055,0.2806366,,,,,,,,,,,,,,,,,,,,,
DESY3RM-381186,35.4141079668256,-4.06750589544517,0.15329131,0.0203,833.0264327062414,184.16861074073725,4.742484869,2.42515724,6.885392631,2.6144012300000005e+42,2.6144012299999902e+42,7.9791535746327e+41,8.322970742e+42,8.32297062371577e+42,3.413882614928441e+42,3.719531758,1.607395872,6.095705446,2.5172798360000005e+42,2.5172798360000005e+42,5.9697344045210005e+41,7.157745374000001e+42,7.15774527529315e+42,4.191413781931161e+42
DESY3RM-381325,352.016706137349,-0.809584123734662,0.28556478,,,,,,,,,,,,,,,,,,,,,
DESY3RM-381903,35.0987771277122,-54.1541383376146,0.28183445,,,,,,,,,,,,,,,,,,,,,
DESY3RM-383270,37.0776906262184,-8.70639823806237,0.16046959,,,,,,,,,,,,,,,,,,,,,
DESY3RM-383757,333.473659913913,-0.392395932118928,0.26946238,,,,,,,,,,,,,,,,,,,,,
DESY3RM-383962,352.74688954861,-58.5999492695206,0.25017875,,,,,,,,,,,,,,,,,,,,,
DESY3RM-384606,32.1444680869608,-6.84650447267526,0.1444638,,,,,,,,,,,,,,,,,,,,,
DESY3RM-386522,16.3891010448955,-64.2192133765934,0.20534454,,,,,,,,,,,,,,,,,,,,,
DESY3RM-386644,85.2326454505314,-41.0436528011541,0.2589937,,,,,,,,,,,,,,,,,,,,,
DESY3RM-386900,37.4739129759521,-5.07877917860073,0.2910148,,,,,,,,,,,,,,,,,,,,,
DESY3RM-387582,30.3348700343164,-9.58377683306592,0.272705,,,,,,,,,,,,,,,,,,,,,
DESY3RM-387625,17.2930708254428,-0.419072902067992,0.10826944,,,,,,,,,,,,,,,,,,,,,
DESY3RM-387640,31.8329771908047,2.80529090536613,0.17612094,,,,,,,,,,,,,,,,,,,,,
DESY3RM-387833,348.837925924959,-53.836548872704,0.28979307,,,,,,,,,,,,,,,,,,,,,
DESY3RM-387874,16.7838436245911,0.886745349379142,0.260542,,,,,,,,,,,,,,,,,,,,,
DESY3RM-388237,53.7479137073831,-63.4846149123914,0.2234005,,,,,,,,,,,,,,,,,,,,,
DESY3RM-388691,82.2804740430549,-39.5669136075352,0.21455769,,,,,,,,,,,,,,,,,,,,,
DESY3RM-388848,32.0020644265235,-5.65254087859519,0.29943705,,,,,,,,,,,,,,,,,,,,,
DESY3RM-388895,33.699745368168,-5.38445524493079,0.23810121,0.0182,360.7980946970426,25.872521798697587,0.7543700301,0.1724291734,0.1693317169999999,2.8876338080000004e+42,2.8876338080000004e+42,1.828077853560217e+47,4.551425199e+42,4.551425199e+42,3.401357503418005e+47,0.7202259457,0.1506305313999999,0.1793363192,2.9194396580000004e+42,1.49709060290778e+42,7.2479774746337e+41,4.557765007000001e+42,1.79257450528969e+42,8.2988681730987e+41
DESY3RM-389007,31.2718681592945,-5.92333868095945,0.29207128,,,,,,,,,,,,,,,,,,,,,
DESY3RM-389202,52.9512533978041,-28.9304930496611,0.12336478,,,,,,,,,,,,,,,,,,,,,
DESY3RM-389381,30.023312728842,-9.3899721246328,0.22424787,,,,,,,,,,,,,,,,,,,,,
DESY3RM-389608,43.6323136403733,-60.9106631620402,0.25674334,0.0237,461.9817630970974,77.80843751848906,1.040749623,0.1970917471,0.308840033,3.848752775e+42,3.848752775e+42,7.119366082868e+40,7.198281649000001e+42,7.198281649000001e+42,6.532273712197201e+41,1.15193554,0.2945239869,0.4980399689999999,3.390096121e+42,3.390096121e+42,6.109752592693401e+41,6.603736599000001e+42,6.603736599000001e+42,1.5240530883120002e+42
DESY3RM-390047,30.8373229264336,-20.411259411702,0.25569892,,,,,,,,,,,,,,,,,,,,,
DESY3RM-391191,74.2303164287073,-51.893484794065,0.29645947,,,,,,,,,,,,,,,,,,,,,
DESY3RM-391552,66.7952321511078,-57.2451163386423,0.22231533,,,,,,,,,,,,,,,,,,,,,
DESY3RM-391565,323.897265671343,-54.6539774775076,0.21992764,0.0211,181.13532066789304,12.271916281206572,2.660213493,0.5416298200000003,1.04881481,2.0618587950000002e+42,1.9997356879165004e+41,1.7565537400815e+41,5.063288949e+42,6.158992631730701e+41,8.9404339601546e+41,0.3045162786,0.0305398715,0.0428994689999999,8.072147522000001e+41,1.5350680087658002e+41,1.7193216864639003e+41,1.61907156e+42,3.0552574510560003e+41,3.2000722696845e+41
DESY3RM-392165,33.9309869397855,-6.90635832365979,0.23079553,,,,,,,,,,,,,,,,,,,,,
DESY3RM-392440,69.9692748188452,-43.7679888654635,0.22298479,,,,,,,,,,,,,,,,,,,,,
DESY3RM-392604,51.3293284782166,-57.9576246923363,0.29874068,,,,,,,,,,,,,,,,,,,,,
DESY3RM-392760,350.411651450767,-52.2466417088954,0.21845664,,,,,,,,,,,,,,,,,,,,,
DESY3RM-392813,351.675003556268,-0.437392534422934,0.27880695,,,,,,,,,,,,,,,,,,,,,
DESY3RM-392857,37.3269674822915,-4.82941125268831,0.14341286,0.025,350.6146896156675,101.64429426581309,0.8623313141,0.1759218903999999,0.2822641039,1.2792571000000002e+42,1.2792571000000002e+42,5.437106407140001e+41,2.2284488410000003e+42,1.45389705265235e+42,1.5248524908444803e+42,0.02163057627,0.02163057627,0.45099431373,3.5963517420000004e+39,3.5963517420000004e+39,-3.596351741993303e+39,1.6496915290000002e+50,1.6496915290000002e+50,7.437873686268101e+52
DESY3RM-393064,355.680626058664,-60.9591705929852,0.20208979,,,,,,,,,,,,,,,,,,,,,
DESY3RM-393819,53.7040874394343,-28.1958759932687,0.12912552,,,,,,,,,,,,,,,,,,,,,
DESY3RM-394369,1.63344531694558,-34.8251846176059,0.24452288,,,,,,,,,,,,,,,,,,,,,
DESY3RM-394384,56.3964668051941,-54.672999619081,0.20930673,,,,,,,,,,,,,,,,,,,,,
DESY3RM-394947,351.695850466715,-1.09496230073507,0.11790382,,,,,,,,,,,,,,,,,,,,,
DESY3RM-395339,69.6369668755571,-47.2564390282318,0.16945314,,,,,,,,,,,,,,,,,,,,,
DESY3RM-395563,35.9631456364995,-3.2940005140695,0.22108169,,,,,,,,,,,,,,,,,,,,,
