name,ra,dec,redshift,nH,r500,r500+-,Tx500,Tx500-,Tx500+,Lx500_0.5-2.0,Lx500_0.5-2.0-,Lx500_0.5-2.0+,Lx500_0.01-100.0,Lx500_0.01-100.0-,Lx500_0.01-100.0+,Tx500ce,Tx500ce-,Tx500ce+,Lx500ce_0.5-2.0,Lx500ce_0.5-2.0-,Lx500ce_0.5-2.0+,Lx500ce_0.01-100.0,Lx500ce_0.01-100.0-,Lx500ce_0.01-100.0+,radstep0,radstep1,radstep2,radstep3,radstep4,radstep5,radstep6,radstep7,radstep8,radstep9,radstep10,rad_converged,MEM_MATCH_ID,REFMAG,REFMAG_ERR,ZRED,ZRED_E,ZRED_CHISQ,BCG_SPEC_Z,Z_SPEC_INIT,Z_INIT,Z,LAMBDA_CHISQ,LAMBDA_CHISQ_E,LAMBDA_ZRED,LAMBDA_ZRED_E,R_LAMBDA,SCALEVAL,MASKFRAC,GEOMASKFRAC,CHISQ,Z_LAMBDA,Z_LAMBDA_E,Z_LAMBDA_NITER,EBV_MEAN,LNLAMLIKE,LNBCGLIKE,LNLIKE,NCROSS,RMASK,RA_ORIG,DEC_ORIG,W,DLAMBDA_DZ,DLAMBDA_DZ2,DLAMBDAVAR_DZ,DLAMBDAVAR_DZ2,LAMBDA_CHISQ_C,LAMBDA_CHISQ_CE,NCENT,NCENT_GOOD,Q_MISS,BCG_ILUM,ILUM,Z_LAMBDA_RAW,Z_LAMBDA_E_RAW,LIM_EXPTIME,LIM_LIMMAG_DERED,LIM_LIMMAG,LIM_LIMMAG_HARD,MASKGAL_INDEX
DESY3RM-26179,43.6137172668495,-8.25671596909753,0.20401196,0.0432,497.9390673664485,57.49676866845961,1.718152903,0.382341682,0.9239744239999998,2.678677321E42,9.429552209909401E41,1.4322406225236302E42,5.706742239E42,1.45243561192065E42,2.7986193334042704E42,1.673773143,0.3724992360000001,0.949777101,2.2925866840000002E42,4.547642054711101E41,1.10209701591875E42,4.8341198150000004E42,1.89542444105981E42,2.3725870294530604E42,500.0,544.141533589295,499.9322731385888,543.1572991918312,473.8519022566635,525.7031047996278,497.9390673664485,497.9390673664485,497.9390673664485,497.9390673664485,497.9390673664485,true,26179,15.991545,0.001215333,0.20237857,0.009838543,0.45385724,0.19961344,0.19961344,0.20237857,0.2008361,17.501669,1.6224674,16.998255,1.8204294,0.7056931,1.0033977,0.0019088523,0.0,0.3846998,0.20401196,0.005840049,1,0.048735768,26.140879,4.212598,30.353477,1,0.8900623,43.6137172668495,-8.25671596909753,1.4486396,12.641821,1564.8281,57.213142,7948.0474,17.335613,0.73810554,5,2,-4.6319814,3.8492217,12.682436,0.20096967,0.004811972,0.219222,22.28871,22.28871,23.559084,14
DESY3RM-26852,353.104147875486,-56.0432352765561,0.2696585,0.0123,441.279218812586,21.676833542344298,1.274922323,0.0875687899999999,0.294664252,7.382577097000001E42,2.52307234735903E42,1.91591541278607E42,1.403183055E43,5.21602657520035E42,5.763959093952911E42,1.634696523,0.186220783,0.2734155840000001,6.485728727E42,2.0121589320628302E42,1.9823133961697904E42,1.35227619E43,3.3477692744972E42,4.4774873597110003E42,500.0,483.4387933978807,448.8081286831671,443.4629884970039,441.279218812586,441.279218812586,441.279218812586,441.279218812586,441.279218812586,441.279218812586,441.279218812586,true,26852,17.770632,0.0038314685,0.28569788,0.013277743,0.552242,-1.0,-1.0,0.28569788,0.27054983,17.623709,1.915762,13.97777,1.7423085,0.7066746,1.0440091,0.042018835,0.0,1.55515,0.2696585,0.008477233,1,0.016444067,25.78899,0.74803144,26.537022,1,0.89284986,353.104147875486,-56.0432352765561,1.7438858,10.640462,1937.7443,37.42411,5588.957,17.529757,0.17994207,5,3,0.2987408,1.4413518,9.7778425,0.2694539,0.0071793944,0.29399002,22.510584,22.510584,23.559084,50
DESY3RM-26858,16.7482525982091,0.255137070430301,0.25301817,0.0303,388.72000924913107,46.06090432061033,5.2600076,3.135585567,53.39080266,1.898702137E42,1.898702137E42,7.528737581638001E41,6.368417808E42,6.36841780624015E42,8.11972029308314E42,1.10302664,0.3587201465999999,2.370512139,2.054841309E42,2.0548413089999904E42,1.1882064306029502E42,3.68952017E42,3.6894978873560603E42,2.91444067356659E42,500.0,1092.6152086810532,275.1372243797195,406.6339458788563,388.72000924913107,388.72000924913107,388.72000924913107,388.72000924913107,388.72000924913107,388.72000924913107,388.72000924913107,true,26858,16.502598,0.0032520015,0.26476458,0.0121735735,0.47876358,0.26975262,-1.0,0.20818701,0.25534663,5.2061596,1.314634,5.068865,1.2533485,0.5537369,1.0132104,0.011853137,0.0,1.8838449,0.25301817,0.010037066,2,0.031448945,25.786192,-11.543242,14.2429495,0,0.51578355,16.7248571334574,0.312035826759605,1.6271741,-0.8676187,1047.2173,3.1813517,7345.7075,5.2061596,0.0,5,1,-0.09203399,3.9878895,4.8807244,0.2519668,0.009175511,0.2526441,22.395992,22.395992,23.559084,17
DESY3RM-26966,35.7440638412951,-4.12083395399859,0.29045838,0.0227,373.43347611548376,25.591253264668737,0.9653532844,0.1009985568,0.0843188626000001,8.980371504000002E41,8.980371504000002E41,2.4504919843233503E42,1.515936584E42,1.515936584E42,2.7732459629307604E42,0.9875971027,0.123417411,0.1593522983,1.89658441E42,1.89658441E42,1.88777020013837E42,3.2324284500000003E42,3.216742095945891E42,3.62978626082746E42,500.0,375.6618886687865,375.3258123252983,374.2802880810275,373.43347611548376,373.43347611548376,373.43347611548376,373.43347611548376,373.43347611548376,373.43347611548376,373.43347611548376,true,26966,17.71658,0.0043615103,0.2875316,0.014202488,1.4414786,0.29241,0.29063,0.28077722,0.28629214,16.876215,1.8394319,18.142378,1.9020828,0.7005756,1.0218257,0.020177756,0.0,1.3220314,0.29045838,0.00938146,3,0.02453324,25.732824,1.5984683,27.331293,1,0.87560534,35.734518190018,-4.1096600422504,1.719508,7.1733146,-377.5251,57.15744,13462.798,17.327295,0.5945718,5,4,-0.49973872,1.8025448,12.595848,0.29115343,0.007832075,0.20458359,22.23646,22.23646,23.559084,46
DESY3RM-27519,351.399114168563,-54.7208085807062,0.16512407,0.0103,476.56629342981233,23.806463972032464,1.324272281,0.0929681550000001,0.1590079979999998,4.036117587E42,8.144908554879601E41,6.842572138033E41,7.856455877000001E42,1.40928730329598E42,1.9756005239562903E42,1.342714733,0.104141582,0.223932904,3.450246718000001E42,4.6559177270001E41,8.625124507378301E41,6.765851476E42,1.5817723336464503E42,1.8209830980406102E42,500.0,484.5400956862919,479.7634080426069,477.53795926999607,476.56629342981233,476.56629342981233,476.56629342981233,476.56629342981233,476.56629342981233,476.56629342981233,476.56629342981233,true,27519,16.37069,0.0011123572,0.16914934,0.008278619,5.0390778,-1.0,-1.0,0.16914934,0.16234203,18.325438,2.0750377,15.701582,1.5812608,0.7122146,1.0334344,0.035887487,0.0,5.2669377,0.16512407,0.005636835,1,0.010359742,25.451899,3.0034854,28.455383,2,0.9086761,351.399114168563,-54.7208085807062,1.3407109,0.3480455,-3540.2922,1.892145,-8242.005,18.283705,0.1789216,5,2,-0.41414005,1.6975617,11.275072,0.16211969,0.004590276,0.41529876,22.771767,22.771767,23.559084,51
DESY3RM-27783,34.6780414780222,-3.83696633128203,0.1577842,0.0192,418.5179527160186,25.474666695578982,1.04431588,0.0907045186,0.1248319579999999,1.7817047050000002E42,2.7596032170857003E41,2.3977407661707003E41,3.134375089E42,6.0274069140557004E41,5.430833629561201E41,1.045927358,0.1860755753999999,0.1681119610000001,1.079579971E42,3.1935092128514E41,2.8108091207487005E41,1.900626934E42,5.334669389410601E41,4.149394072869E41,500.0,429.78275244311067,417.2714936971466,417.9088075364372,418.5179527160186,418.5179527160186,418.5179527160186,418.5179527160186,418.5179527160186,418.5179527160186,418.5179527160186,true,27783,15.367515,7.0028135E-4,0.16249444,0.009253202,0.637481,0.1617277,-1.0,0.16249444,0.15474169,18.355947,1.9393375,18.752577,1.7094501,0.7124516,1.0121787,0.011784512,0.0,1.2917144,0.1577842,0.0054752976,1,0.021765709,25.317188,4.002747,29.319935,1,0.90935653,34.6780414780222,-3.83696633128203,1.4045076,3.8887203,349.714,18.554888,14891.623,18.349848,0.05793905,5,2,-4.1586666,3.881479,14.800028,0.1549355,0.0043252134,0.21931988,22.289047,22.289047,23.559084,71
DESY3RM-28123,40.8081042035731,-50.333726402076,0.27818158,0.0232,429.617817574679,33.4723122265873,1.287401702,0.1701076489999999,0.3669812990000001,5.979464633E42,2.3893588698878604E42,1.81262142779107E42,1.141726694E43,3.94507317925904E42,3.599008780211141E42,1.282704466,0.1785414469999999,0.2360867929999999,5.675814393E42,2.4762237610202303E42,1.88722319258257E42,1.0818406920000001E43,3.821193190729231E42,4.62125818371383E42,500.0,441.3953071196966,443.10260297349834,471.18689661351647,429.617817574679,429.617817574679,429.617817574679,429.617817574679,429.617817574679,429.617817574679,429.617817574679,true,28123,17.033636,0.00267553,0.28598166,0.01302725,0.9342881,-1.0,-1.0,0.28598166,0.2781498,17.31861,1.86545,16.95249,1.9887397,0.7042107,1.0167983,0.019725764,0.0,1.3860171,0.27818158,0.008091136,1,0.027230399,25.162891,3.8816147,29.044506,1,0.8858608,40.8081042035731,-50.333726402076,1.469287,-1.2331958,-1.5207621,-1.9375465,1947.9272,17.31861,0.0,5,1,-2.928152,3.0590336,13.022244,0.2783778,0.006540323,0.3005358,22.527233,22.527233,23.559084,37
DESY3RM-28567,31.8335222665688,-4.82521221966694,0.24586853,0.0177,605.8814331433223,53.13514328814918,2.010543917,0.2971358310000001,0.385142477,1.6060406390000003E43,2.6224983544272803E42,3.03284372622752E42,3.5806061670000006E43,6.463305671356321E42,6.36001146575152E42,2.114011399,0.4181698759999999,0.6930621600000002,1.1587254370000002E43,2.2289648353564402E42,2.96707654936831E42,2.6278516050000004E43,5.725414752572601E42,6.344552564804371E42,500.0,601.9296662131097,597.9927760320312,629.1545915293691,551.9593780037111,605.8814331433223,605.8814331433223,605.8814331433223,605.8814331433223,605.8814331433223,605.8814331433223,true,28567,16.462244,0.0014379317,0.23295979,0.01027268,2.3231907,0.2544725,0.2544725,0.23295979,0.24437958,18.706812,2.0294998,17.791513,1.6450505,0.71515465,1.0321478,0.028832292,0.0,2.607312,0.24586853,0.007050397,1,0.022295479,24.936867,3.583133,28.52,1,0.9171377,31.8335222665688,-4.82521221966694,1.4655776,14.2043495,-2484.5781,22.698267,-1738.9253,18.706812,0.0,5,1,-3.8001227,3.8650572,12.8647585,0.24445042,0.005869241,0.21660523,22.27963,22.27963,23.559084,43
DESY3RM-29944,16.55337798513,-64.3719820433953,0.16549367,0.0268,538.1468486483491,30.390312910003942,1.550968219,0.160749781,0.1400650059999999,5.068148433E42,6.366379546026801E41,5.258506543707901E41,1.0424851760000001E43,1.3616709735385401E42,1.6902289446069402E42,1.571617367,0.1716208720000001,0.1487293679999999,4.724766152E42,6.8301775763068005E41,5.785626261512501E41,9.762219613000002E42,1.6189673088851604E42,1.6063056472904302E42,500.0,526.159152677991,540.3668568101862,520.8906148425193,538.1468486483491,538.1468486483491,538.1468486483491,538.1468486483491,538.1468486483491,538.1468486483491,538.1468486483491,true,29944,15.778515,7.357647E-4,0.16428466,0.009003899,2.3918087,-1.0,-1.0,0.16428466,0.16220307,19.95772,2.1601894,21.086588,1.6421407,0.72447294,1.0144663,0.012345679,0.0,2.2195294,0.16549367,0.0052518495,1,0.022994202,24.295828,4.3979588,28.693787,1,0.9442446,16.55337798513,-64.3719820433953,1.2654697,26.136168,-681.16376,60.46687,-20568.44,20.08682,0.3853551,5,2,-2.5090065,2.9404223,15.0928335,0.16248254,0.004109441,0.23820007,22.351482,22.351482,23.559084,47
DESY3RM-30479,37.623899977555,-5.22529914043935,0.1921493,0.0227,481.94557323294515,16.004088397725624,1.499175048,0.1609260309999998,0.2228275580000001,2.3608028480000004E42,5.984181114061E41,5.5767719335253E41,4.791168306000001E42,1.7992875577225E42,1.41878301160332E42,1.355205637,0.2376918679999999,0.171620101,2.1899346510000002E42,1.27584901709681E42,1.0814546001967201E42,4.599051924E42,1.89397649372112E42,1.88388917781104E42,500.0,490.37273556345855,480.14690639902165,505.35808949438376,481.94557323294515,481.94557323294515,481.94557323294515,481.94557323294515,481.94557323294515,481.94557323294515,481.94557323294515,true,30479,15.842407,9.29261E-4,0.19032356,0.009259514,1.0130087,0.18791498,0.18791498,0.19032356,0.18979694,14.084555,1.5803378,15.350718,1.5477515,0.6756918,1.0085962,0.009403613,0.0,0.6523794,0.1921493,0.005862745,1,0.026892457,24.06297,1.5809978,25.643967,1,0.8071775,37.623899977555,-5.22529914043935,2.1899664,2.71822,-311.23264,12.679328,646.4192,14.087619,0.06888747,5,2,-2.8356333,3.8511155,11.799509,0.18895335,0.004877963,0.29997525,22.525822,22.525822,23.559084,3
DESY3RM-30484,320.935158955252,-0.698400024060427,0.19588248,0.037,385.62713945717644,27.307030531668875,0.9339991568,0.1023959587999999,0.0949539851999999,1.615458399E42,5.3410002569815E41,6.066406272193901E41,2.7049113520000005E42,7.7841836356969E41,8.747018803231201E41,0.9709995768,0.1123927952,0.0969237041999998,1.5167651230000002E42,6.6944011022543E41,4.166078254754301E41,2.5793511320000004E42,9.169418336382801E41,8.493472150898002E41,500.0,368.2635875965005,397.7281114080286,383.6927495616326,385.62713945717627,385.6271394571764,385.62713945717644,385.62713945717644,385.62713945717644,385.62713945717644,385.62713945717644,true,30484,16.240612,6.4694305E-4,0.19513151,0.009606533,2.0001643,0.19497958,0.19497958,0.19513151,0.19311225,16.250761,2.240492,16.46433,1.8058869,0.69530404,1.0948184,0.08459288,0.0,1.8066417,0.19588248,0.006300523,3,0.042877275,24.062359,3.0508165,27.113174,1,0.8608506,320.935158955252,-0.698400024060427,1.9042081,19.339981,2539.2405,161.14854,-1835.5724,16.221025,0.14719878,5,3,-2.2896595,2.7897875,12.633992,0.19271709,0.0053884285,0.3527239,22.648293,22.648293,23.559084,49
DESY3RM-30610,36.9181358536764,-4.85857644890482,0.28519702,0.0221,567.5397649849659,19.45289590982937,2.012032522,0.0932825130000001,0.0914782129999998,2.7736445270000003E43,2.6058135080348402E42,9.389416839046501E41,6.185411441000001E43,6.164609614657761E42,2.02052135020794E42,2.253996469,0.198452617,0.2411709549999998,1.773559185E43,2.67392649566662E42,9.296596060495802E41,4.111380325E43,6.9179398737913E42,2.2419820672363802E42,500.0,560.0162965214275,564.0922577765588,568.6254859904112,567.5397649849659,567.5397649849659,567.5397649849659,567.5397649849659,567.5397649849659,567.5397649849659,567.5397649849659,true,30610,16.891703,0.0028953648,0.29616383,0.012505566,0.9321178,0.29459,-1.0,0.29616383,0.28591177,10.987795,3.054768,11.09458,2.4379678,0.64295727,1.0834827,0.073834196,0.0,1.797176,0.28519702,0.008171954,3,0.028283728,24.003963,3.8486016,27.852566,0,0.7218457,36.9181358536764,-4.85857644890482,1.2161506,11.085597,-3991.194,120.18002,-9578.203,10.987795,0.0,5,1,-3.7210429,3.6947687,6.012023,0.285692,0.006472997,0.2232904,22.302612,22.302612,23.559084,95
DESY3RM-31530,32.4940645773535,-4.98220737088939,0.14421174,0.0176,491.453905690678,19.691374625777716,1.373173928,0.0639736659999998,0.1580384999999999,3.5100889070000007E42,6.986555887049801E41,6.0244710356975E41,6.969807841000001E42,1.2937239036315E42,1.39960928747631E42,1.373070945,0.0751956900000001,0.179616508,2.8607983510000004E42,6.3349688352365E41,6.4596008608482005E41,5.680427849E42,1.20387487874921E42,1.7457746773831303E42,500.0,506.5558144487635,506.5084165639937,498.35395843243157,491.453905690678,491.453905690678,491.453905690678,491.453905690678,491.453905690678,491.453905690678,491.453905690678,true,31530,15.298774,6.209524E-4,0.14080995,0.008686753,0.17868194,-1.0,-1.0,0.14080995,0.1421503,17.333864,1.8546436,17.150805,1.6687533,0.7043347,1.0270895,0.024484849,0.0,0.093674,0.14421174,0.0059156856,1,0.020977952,23.602976,4.351089,27.954065,1,0.8862118,32.4940645773535,-4.98220737088939,1.2606465,1.3068936,803.8846,58.450283,8847.605,17.273867,0.42830032,5,2,-3.2005408,3.4329345,15.40428,0.14173864,0.0046697217,0.26819324,22.441149,22.441149,23.559084,62
DESY3RM-32824,346.355671534782,-51.5140417360916,0.19606958,0.00802,673.7585876691139,104.96112311091835,2.642582014,0.7946838169999999,1.6290937280000004,3.9266359950000006E42,1.33513617469145E42,1.1863342248353902E42,1.0103509650000002E43,3.64066023253573E42,3.0059946376060903E42,2.613121015,0.829148105,1.809517519,3.1059326290000006E42,1.1973359777431502E42,9.6561666752097E41,7.96157226E42,3.936675463656251E42,3.4897795287706705E42,500.0,192.84696989309805,405.476456262649,695.3928881285382,673.7585876691139,673.7585876691139,673.7585876691139,673.7585876691139,673.7585876691139,673.7585876691139,673.7585876691139,true,32824,16.708597,9.109103E-4,0.19486058,0.009809183,1.7306732,-1.0,-1.0,0.19613548,0.19344261,17.181314,2.3864427,16.220251,1.8425957,0.70309055,1.0484715,0.044765167,0.0,1.6026175,0.19606958,0.00566637,1,0.008886048,23.089394,2.9855018,26.074896,1,0.88269365,346.355404497521,-51.5119503734987,1.621408,12.700343,-4091.8396,128.73862,-36805.11,17.21783,0.04941059,5,3,-1.1071396,1.8171159,13.976553,0.1929061,0.0046304706,0.38711995,22.718643,22.718643,23.559084,32
DESY3RM-33010,36.5007313757876,-2.82543456594053,0.27805895,0.0214,472.3828860120333,29.238911143311473,1.368154113,0.0830060559999998,0.2188431890000002,4.355828034E42,6.0020191009686E41,9.641813511662102E41,8.583358103E42,1.35600331537517E42,1.9251988841989704E42,1.623230682,0.3264665229999999,0.431810499,3.488409953E42,8.3387782883426E41,8.515511161095301E41,7.253929517000001E42,1.83054571553177E42,2.30391673323199E42,500.0,479.8681919276909,457.62415113539015,462.3546612864206,472.3828860120333,472.3828860120333,472.3828860120333,472.3828860120333,472.3828860120333,472.3828860120333,472.3828860120333,true,33010,17.639952,0.005388538,0.30649891,0.014646425,1.2300013,-1.0,-1.0,0.30649891,0.27768734,17.471159,1.9448614,17.913553,1.9971199,0.7054469,1.03544,0.030215131,0.0,3.780315,0.27805895,0.008804394,1,0.023978312,23.00963,0.9176727,23.927303,1,0.88936365,36.5007313757876,-2.82543456594053,1.2862878,1.8787856,-1947.9022,-14.238434,-6609.2695,17.404608,0.32311088,5,3,-0.06587186,1.7472696,12.491737,0.2782497,0.0074069705,0.20828784,22.250027,22.250027,23.559084,89
DESY3RM-33171,56.4778196797796,-24.0978402309392,0.14477484,0.012,379.1218640703858,28.145199699411762,0.969857834,0.1995487807,0.201223185,1.201342595E42,5.3991790435174E41,4.9861777123599E41,2.047116365E42,6.5917417158066E41,8.336901897241401E41,1.078988471,0.3371184948999999,0.197323334,6.1256340470000006E41,6.1256340470000006E41,3.2326844815411E41,1.097067765E42,1.0970670763430301E42,8.317044801350801E41,500.0,534.0417371244836,406.95194286427966,1079.602527646357,71.53220236736435,651.7177442456905,363.8359289297695,379.1218640703858,379.1218640703858,379.1218640703858,379.1218640703858,true,33171,15.123869,7.303646E-4,0.13796341,0.008345179,0.84220445,-1.0,-1.0,0.13796341,0.14098689,11.628504,2.032888,10.209791,1.9937977,0.65028656,1.010232,0.012285641,0.0,0.46636692,0.14477484,0.006182545,1,0.014581301,22.944897,2.6989725,25.64387,1,0.740492,56.4778196797796,-24.0978402309392,0.8999095,7.4811654,-5877.486,-5.8410463,-154.91154,11.348627,1.0335408,5,3,-2.0770228,4.0624886,10.3884,0.14228426,0.005014595,0.25292215,22.396824,22.396824,23.559084,7
DESY3RM-34032,63.5594550174242,-22.0064250876535,0.20161273,0.0205,364.3949126400914,30.479293940870438,0.9759331961,0.1316106000999999,0.1108640799,1.905291943E42,3.8523523346802E41,2.8361650157391002E41,3.241674448E42,6.1428127766954006E41,6.6611620732675E41,1.00803629,0.1624216164999999,0.160870711,1.4760069090000002E42,3.5533391504374E41,3.5046417090149E41,2.5463627440000005E42,7.6591705602523E41,6.1649778794793E41,500.0,783.5798568369968,347.88121871590704,399.1291844971339,364.3949126400914,364.3949126400914,364.3949126400914,364.3949126400914,364.3949126400914,364.3949126400914,364.3949126400914,true,34032,16.672932,0.0017783024,0.20175448,0.009650389,1.6769536,-1.0,-1.0,0.20175448,0.19841225,18.111868,2.3679292,19.606855,1.8942082,0.71054673,1.1034046,0.09027611,0.0,1.7317809,0.20161273,0.005654383,1,0.03146636,22.596025,3.5049145,26.10094,1,0.9038952,63.5594550174242,-22.0064250876535,1.2040435,4.470878,-1653.7024,-0.581802,8360.652,18.111868,0.0,5,1,-0.30778584,2.0011103,11.113563,0.19852574,0.0045959447,0.2823918,22.480152,22.480152,23.559084,38
DESY3RM-34351,29.2023900865722,-1.11372695300027,0.23582985,0.0264,534.1446944697984,65.82387637635125,1.676076535,0.3639229029999999,0.6224850900000001,1.69140978E43,5.1005040436501E42,7.054194904057951E42,3.5590817960000004E43,1.354408048989976E43,1.709193428723958E43,0.1021485978,0.04377435988,0.0565677684999999,1.122936921E43,1.122936921E43,-6.887290318938801E42,6.295463550000001E44,6.295463550000001E44,-3.062434409716411E44,500.0,498.01180292362073,511.62390187732365,526.9993787897895,534.1446944697984,534.1446944697984,534.1446944697984,534.1446944697984,534.1446944697984,534.1446944697984,534.1446944697984,true,34351,16.358652,0.0014690507,0.23998882,0.011003478,0.20793219,0.23747449,0.23747449,0.23998882,0.23448436,16.357546,2.1313274,20.07976,2.206729,0.6962154,1.0087603,0.0094821295,0.0,0.72118825,0.23582985,0.0059756543,1,0.028335247,22.467937,3.7147398,26.182678,1,0.8633915,29.2023900865722,-1.11372695300027,1.2642124,-2.209979,-2390.2358,7.9428244,-13188.154,16.357546,0.0,5,1,-3.1088512,3.8476129,13.929441,0.23391837,0.004686613,0.22886975,22.321272,22.321272,23.559084,5
DESY3RM-34496,351.417271512926,-54.7419065160221,0.11700302,0.0102,486.47125822307777,17.433437205709005,1.324151599,0.0451540709999997,0.040245955,4.2881778860000004E42,5.998892367002001E41,4.8934098735119E41,8.366736096000001E42,1.2162044593037801E42,1.1449218289154301E42,1.600232827,0.1140237879999999,0.103919689,2.997807245E42,4.5549002089601004E41,5.2723474512763005E41,6.24795746E42,1.4060041440750602E42,1.1362108522169302E42,500.0,529.9387555135042,487.4848101292291,521.8641748943601,486.47125822307777,486.47125822307777,486.47125822307777,486.47125822307777,486.47125822307777,486.47125822307777,486.47125822307777,true,34496,14.559778,3.8574613E-4,0.107107945,0.0067963838,0.6233184,-1.0,-1.0,0.107107945,0.11409473,9.965712,1.8382323,8.196135,1.7009605,0.63052404,1.0359658,0.028534371,0.0,0.50771886,0.11700302,0.005986859,1,0.01019972,22.419,3.428627,25.847628,0,0.6908176,351.417271512926,-54.7419065160221,1.4447118,7.0431323,-5431.148,81.3067,-4097.8345,9.965712,0.0,5,1,-3.3186502,4.440095,9.188813,0.115523994,0.003946256,0.41585648,22.772781,22.772781,23.559084,41
DESY3RM-35132,42.110402828467,-3.49105061169063,0.28259024,0.0308,379.6423915850925,58.399879601075455,0.93792182,0.346743775,0.2656408600000001,1.8772225220000002E42,6.9351538352473E41,6.173871168765701E41,3.134171543E42,1.3661085064844901E42,6.840412959295001E41,0.9301624448,0.4444305837,0.3302050622,1.7579842240000003E42,1.0587250282650301E42,5.673906821957601E41,2.92575291E42,1.4806532750459602E42,8.4759271628708E41,500.0,307.76928385092583,269.9274703410586,252.4703356763579,457.12152183980754,341.040936080913,404.94294927559986,379.6423915850925,379.6423915850925,379.6423915850925,379.6423915850925,true,35132,18.0734,0.0038496929,0.2827125,0.013758308,1.1547674,-1.0,-1.0,0.2827125,0.28314322,17.272844,2.5576062,16.143976,2.0575125,0.7038381,1.0982718,0.08778718,0.0,1.0982412,0.28259024,0.008663646,1,0.033496216,22.182566,1.0999916,23.282557,1,0.88480663,42.110402828467,-3.49105061169063,1.4829807,-0.08851311,-176.83847,7.8304367,276.19296,17.299314,0.32069337,5,4,0.44041547,1.2180158,10.142148,0.28297797,0.007142605,0.2423937,22.364677,22.364677,23.559084,36
DESY3RM-35384,38.2152112519554,-5.56579264467281,0.22814396,0.0216,416.1979363120724,26.17904152651152,1.586888,0.324979514,0.3128341809999999,3.7961953160000005E42,1.2738072991309201E42,1.4938917533942102E42,7.849076611000001E42,3.0526109772692806E42,2.2138313089819102E42,1.123078497,0.2206505161,0.1807309579999998,2.8779613930000005E42,1.3685623422508602E42,1.15433133978278E42,5.2088902060000004E42,2.2800502157335E42,1.9718954592105402E42,500.0,472.0711513948183,411.914036248718,523.3684641333932,461.4383758508252,416.1979363120724,416.1979363120724,416.1979363120724,416.1979363120724,416.1979363120724,416.1979363120724,true,35384,16.645609,0.0034139345,0.22111492,0.010969695,0.20312487,0.22003952,0.22003952,0.22111492,0.22724435,15.243933,1.6301146,17.394884,1.6967323,0.6864666,1.0081159,0.009325153,0.0,0.19072458,0.22814396,0.0064784363,1,0.024464343,22.094831,3.3424602,25.437292,1,0.8364275,38.2152112519554,-5.56579264467281,1.7949852,15.722112,-648.22516,95.74831,10210.379,15.285664,0.29367104,5,2,-2.0117433,2.7311747,9.81594,0.22588588,0.00540055,0.34145823,22.62375,22.62375,23.559084,38
